url,brandName,industry,country
https://www.foxconn.com,鴻海精密,manufacturing,TW
https://www.pegatroncorp.com,和碩聯合,manufacturing,TW
https://www.quanta.com.tw,廣達電腦,manufacturing,TW
https://www.compal.com,仁寶電腦,manufacturing,TW
https://www.inventec.com,英業達,manufacturing,TW
https://www.wistron.com,緯創資通,manufacturing,TW
https://www.delta-corp.com,台達電子,manufacturing,TW
https://www.advantech.com,研華科技,manufacturing,TW
https://www.largan.com.tw,大立光電,manufacturing,TW
https://www.yageo.com,國巨電子,manufacturing,TW
https://www.uni-president.com.tw,統一企業,manufacturing,TW
https://www.feg.com.tw,遠東新世紀,manufacturing,TW
https://www.formosaplastics.com.tw,台塑企業,manufacturing,TW
https://www.cpc.com.tw,台灣中油,manufacturing,TW
https://www.everlight.com,億光電子,manufacturing,TW
