url,brandName,industry,country
https://www.kkday.com,KKday旅遊體驗平台,local_life,TW
https://www.klook.com/zh-TW,Klook客路,local_life,TW
https://www.liontravel.com,雄獅旅遊,local_life,TW
https://www.eztravel.com.tw,易遊網,local_life,TW
https://www.gomaji.com,GOMAJI夠麻吉,local_life,TW
https://www.eatogether.com,EZTable簡單桌,local_life,TW
https://www.funtime.com.tw,FunTime旅遊比價,local_life,TW
https://www.pinkoi.com,Pinkoi設計購物,local_life,TW
https://www.ibon.com.tw,ibon便利生活站,local_life,TW
https://www.seven-eleven.com.tw,7-ELEVEN,local_life,TW
https://www.family.com.tw,全家便利商店,local_life,TW
https://www.hilife.com.tw,萊爾富,local_life,TW
