url,brandName,industry,country
https://www.ettoday.net,ETtoday新聞雲,media,TW
https://udn.com,聯合新聞網,media,TW
https://www.ltn.com.tw,自由時報,media,TW
https://www.cna.com.tw,中央社,media,TW
https://www.businessweekly.com.tw,商業周刊,media,TW
https://www.bnext.com.tw,數位時代,media,TW
https://technews.tw,科技新報,media,TW
https://www.inside.com.tw,INSIDE,media,TW
https://www.ithome.com.tw,iThome,media,TW
https://www.managertoday.com.tw,經理人,media,TW
https://www.cw.com.tw,天下雜誌,media,TW
https://www.gvm.com.tw,遠見雜誌,media,TW
https://www.storm.mg,風傳媒,media,TW
https://www.mirrormedia.mg,鏡週刊,media,TW
https://www.setn.com,三立新聞,media,TW
