url,brandName,industry,country
https://www.louisa.com.tw,路易莎咖啡,cafe,TW
https://www.cama.com.tw,cama café,cafe,TW
https://www.50lan.com,50嵐,cafe,TW
https://www.presotea.com,鮮茶道,cafe,TW
https://www.comebuy.com.tw,COMEBUY,cafe,TW
https://www.dayungs.com.tw,大苑子,cafe,TW
https://www.milkshoptea.com,迷客夏,cafe,TW
https://www.tp-tea.com,TP TEA茶湯會,cafe,TW
https://www.kebuke.com,可不可熟成紅茶,cafe,TW
https://www.teabigtw.com,大茗茶飲,cafe,TW
https://www.chingshin.com.tw,清心福全,cafe,TW
https://www.spring-water.com.tw,春水堂,cafe,TW
