url,brandName,industry,country
https://www.happyhair.com.tw,快樂髮型,beauty_salon,TW
https://www.mentor-hair.com.tw,曼都髮型,beauty_salon,TW
https://www.jit-hair.com.tw,JIT髮型概念,beauty_salon,TW
https://www.ecouter.com.tw,Écouter Hair,beauty_salon,TW
https://www.eros-hair.com.tw,EROS Hair Salon,beauty_salon,TW
https://www.vs-hair.com.tw,VS Hair,beauty_salon,TW
https://www.flux-hair.com,FLUX髮藝,beauty_salon,TW
https://www.80spure.com.tw,80's Pure Color,beauty_salon,TW
https://www.kim-hair.com.tw,KIM Hair Design,beauty_salon,TW
https://www.ianhair.com.tw,IAN Hair Salon,beauty_salon,TW
