url,brandName,industry,country
https://www.toyota.com.tw,Toyota台灣,retail,TW
https://www.honda-taiwan.com.tw,Honda台灣,retail,TW
https://www.mazda.com.tw,Mazda台灣,retail,TW
https://www.nissan.com.tw,Nissan裕隆日產,retail,TW
https://www.ford.com.tw,Ford台灣,retail,TW
https://www.mitsubishi-motors.com.tw,三菱汽車台灣,retail,TW
https://www.subaru.com.tw,Subaru台灣,retail,TW
https://www.vw.com.tw,Volkswagen台灣,retail,TW
https://www.bmw.com.tw,BMW台灣,retail,TW
https://www.mercedes-benz.com.tw,Mercedes-Benz台灣,retail,TW
https://www.lexus.com.tw,Lexus台灣,retail,TW
https://www.volvo.com.tw,Volvo台灣,retail,TW
https://www.tesla.com/zh_tw,Tesla台灣,retail,TW
https://www.hyundai.com.tw,Hyundai現代台灣,retail,TW
https://www.kia.com.tw,Kia台灣,retail,TW
https://www.porsche.com.tw,Porsche台灣,retail,TW
https://www.audi.com.tw,Audi台灣,retail,TW
https://www.luxgen.com,Luxgen納智捷,retail,TW
https://www.suzuki.com.tw,Suzuki台灣,retail,TW
https://www.gogoro.com/tw,Gogoro,technology,TW
