url,brandName,industry,country
https://www.pwc.tw,資誠聯合會計師事務所,accounting,TW
https://www.deloitte.com/tw,勤業眾信會計師事務所,accounting,TW
https://www.ey.com/zh_tw,安永會計師事務所,accounting,TW
https://www.kpmg.com.tw,安侯建業會計師事務所,accounting,TW
https://www.crowe.com.tw,致遠會計師事務所,accounting,TW
https://www.bdo.com.tw,眾智會計師事務所,accounting,TW
https://www.mazars.tw,瑪澤會計師事務所,accounting,TW
https://www.taxlaw.com.tw,稅務法律事務所,accounting,TW
https://www.accounting.com.tw,記帳達人,accounting,TW
https://www.smarttax.tw,聰明報稅,accounting,TW
