url,brandName,industry,country
https://www.tmm.org.tw,崔媽媽基金會,home_services,TW
https://www.daikin.com.tw,大金空調,home_services,TW
https://www.100.com.tw,特力屋,home_services,TW
https://www.order.com.tw,歐德傢俱,home_services,TW
https://www.homeclean.com.tw,潔客幫,home_services,TW
https://www.tasker.com.tw,出ستان找ستان Tasker,home_services,TW
https://www.pro360.com.tw,PRO360達人網,home_services,TW
https://www.hotfrog.com.tw,熱門蛙,home_services,TW
https://www.jsmove.com.tw,嘉新搬家,home_services,TW
https://www.philips.com.tw,飛利浦家電,home_services,TW
