url,brandName,industry,country
https://www.les-enphants.com.tw,麗嬰房,parenting,TW
https://www.babyhome.com.tw,BabyHome寶貝家庭親子網,parenting,TW
https://www.mamilove.com.tw,媽咪愛MamiLove,parenting,TW
https://www.ihergo.com,愛合購,parenting,TW
https://www.mamibuy.com.tw,MamiBuy媽咪拜,parenting,TW
https://www.parenting.com.tw,親子天下,parenting,TW
https://www.benesse.com.tw,巧連智Benesse,parenting,TW
https://www.leapfrog.com.tw,LeapFrog跳跳蛙,parenting,TW
https://www.kidsfun.com.tw,KidsFun親子遊,parenting,TW
https://www.nac-nac.com.tw,nac nac麗嬰房,parenting,TW
