url,brandName,industry,country
https://www.gogoro.com,Gogoro,technology,TW
https://www.appier.com,Appier,technology,TW
https://www.kkbox.com,KKBOX,technology,TW
https://www.line.me/zh-hant,LINE台灣,technology,TW
https://www.shopline.tw,SHOPLINE,technology,TW
https://www.eztable.com,EZTABLE,technology,TW
https://www.funp.com,FunP,technology,TW
https://www.irent.com.tw,iRent,technology,TW
https://www.wemo.com.tw,WeMo,technology,TW
https://www.youbike.com.tw,YouBike,technology,TW
https://www.garmin.com.tw,Garmin台灣,technology,TW
https://www.synology.com,Synology群暉,technology,TW
https://www.qnap.com/zh-tw,QNAP威聯通,technology,TW
https://www.zyxel.com/tw,ZyXEL合勤,technology,TW
https://www.dlink.com.tw,D-Link友訊,technology,TW
https://www.trendmicro.com/zh_tw,趨勢科技,technology,TW
https://www.cht.com.tw,中華電信,technology,TW
https://www.fetnet.net,遠傳電信,technology,TW
https://www.taiwanmobile.com,台灣大哥大,technology,TW
https://www.taiwanstar.com.tw,台灣之星,technology,TW
