url,brandName,industry,country
https://www.lativ.com.tw,lativ,retail,TW
https://www.net-fashion.net,NET,retail,TW
https://www.giordano.com.tw,GIORDANO台灣,retail,TW
https://www.gmarket.com.tw,Gmarket台灣,retail,TW
https://www.pcstore.com.tw,PChome商店街,retail,TW
https://www.treemall.com.tw,TreeMall,retail,TW
https://www.savesafe.com.tw,生活市集,retail,TW
https://www.gomaji.com,GOMAJI,retail,TW
https://www.shopping99.com,Shopping99,retail,TW
https://www.poya.com.tw,寶雅,retail,TW
https://www.toysrus.com.tw,玩具反斗城台灣,retail,TW
https://www.decathlon.tw,迪卡儂台灣,retail,TW
https://www.skechers.com.tw,SKECHERS台灣,retail,TW
https://www.newbalance.com.tw,New Balance台灣,retail,TW
https://www.gap.com/tw,GAP台灣,retail,TW
https://www.hm.com/tw,H&M台灣,retail,TW
https://www.daiso.com.tw,大創台灣,retail,TW
https://www.nitori.com.tw,宜得利台灣,retail,TW
https://www.carrefour.com.tw,家樂福線上購物,retail,TW
https://www.friday.tw,friDay購物,retail,TW
