url,brandName,industry,country
https://www.sf-express.com/tw,順豐速運台灣,professional_services,TW
https://www.kerrytj.com,嘉里大榮物流,professional_services,TW
https://www.tcat.com.tw,黑貓宅急便,professional_services,TW
https://www.post.gov.tw,中華郵政,professional_services,TW
https://www.fedex.com/zh-tw,FedEx台灣,professional_services,TW
https://www.ups.com/tw,UPS台灣,professional_services,TW
https://www.dhl.com/tw-zh,DHL台灣,professional_services,TW
https://www.lalamove.com/zh-tw,lalamove台灣,professional_services,TW
https://www.pickupmore.com.tw,全速配,professional_services,TW
https://www.7-11.com.tw/service/e_tracking.aspx,統一速達,professional_services,TW
