url,brandName,industry,country
https://www.redcross.org.tw,中華民國紅十字會,nonprofit,TW
https://www.worldvision.org.tw,世界展望會台灣,nonprofit,TW
https://www.greenpeace.org/taiwan,綠色和平台灣,nonprofit,TW
https://www.eden.org.tw,伊甸基金會,nonprofit,TW
https://www.children.org.tw,兒童福利聯盟,nonprofit,TW
https://www.lihpao.org.tw,麗寶文化藝術基金會,nonprofit,TW
https://www.bhuntr.com,靠北工程師,nonprofit,TW
https://www.huf.org.tw,聯合勸募,nonprofit,TW
https://www.npf.org.tw,國家政策研究基金會,nonprofit,TW
https://www.tfi.org.tw,台灣為國際而教,nonprofit,TW
https://ocf.tw,開放文化基金會,nonprofit,TW
https://www.twreporter.org,報導者,nonprofit,TW
https://www.animalasia.org/tw,亞洲動物基金,nonprofit,TW
https://www.tfrd.org.tw,罕見疾病基金會,nonprofit,TW
https://www.tpctf.org.tw,台灣全民食物銀行,nonprofit,TW
