url,brandName,industry,country
https://www.asus.com/tw,華碩,technology,TW
https://www.acer.com/tw,宏碁,technology,TW
https://www.htc.com/tw,HTC,technology,TW
https://www.tsmc.com,台積電,technology,TW
https://www.mediatek.com,聯發科,technology,TW
https://www.apple.com/tw,Apple台灣,technology,TW
https://www.samsung.com/tw,Samsung台灣,technology,TW
https://www.microsoft.com/zh-tw,Microsoft台灣,technology,TW
https://www.google.com.tw,Google台灣,technology,TW
https://www.91app.com,91APP,technology,TW
https://www.cyberbiz.io,Cyberbiz,technology,TW
https://www.mitake.com.tw,三竹資訊,technology,TW
https://www.ares.com.tw,叡揚資訊,technology,TW
https://www.systex.com,精誠資訊,technology,TW
https://www.mayohr.com,MayoHR,technology,TW
https://www.cake.me,CakeResume,technology,TW
https://www.pinkoi.com,Pinkoi,technology,TW
https://www.17live.com,17LIVE,technology,TW
https://www.dcard.tw,Dcard,technology,TW
https://www.104.com.tw,104人力銀行,technology,TW
