url,brandName,industry,country
https://www.marriott.com/ja,Marriott日本,hospitality,JP
https://www.hilton.com/ja,Hilton日本,hospitality,JP
https://www.hyatt.com/ja-JP,Hyatt日本,hospitality,JP
https://www.okura.com,ホテルオークラ,hospitality,JP
https://www.imperialhotel.co.jp,帝国ホテル,hospitality,JP
https://www.newotani.co.jp,ホテルニューオータニ,hospitality,JP
https://www.princehotels.com,プリンスホテル,hospitality,JP
https://www.tokyuhotels.co.jp,東急ホテルズ,hospitality,JP
https://www.apa-hotel.com,アパホテル,hospitality,JP
https://www.toyoko-inn.com,東横イン,hospitality,JP
https://www.dormy-inn.com,ドーミーイン,hospitality,JP
https://www.superhotel.co.jp,スーパーホテル,hospitality,JP
https://www.route-inn.co.jp,ルートイン,hospitality,JP
https://www.daiwaresort.jp,ダイワロイヤルホテル,hospitality,JP
https://www.hoshino-resorts.com,星野リゾート,hospitality,JP
