url,brandName,industry,country
https://www.sinyi.com.tw,信義房屋,real_estate,TW
https://www.yungching.com.tw,永慶房屋,real_estate,TW
https://www.century21.com.tw,21世紀不動產台灣,real_estate,TW
https://www.hbhousing.com.tw,住商不動產,real_estate,TW
https://www.etwarm.com.tw,東森房屋,real_estate,TW
https://www.twhg.com.tw,台灣房屋,real_estate,TW
https://buy.housefun.com.tw,好房網,real_estate,TW
https://www.591.com.tw,591房屋交易網,real_estate,TW
https://www.leju.com.tw,樂居,real_estate,TW
https://www.cathay-red.com.tw,國泰建設,real_estate,TW
https://www.kindom.com.tw,冠德建設,real_estate,TW
https://www.farglory.com.tw,遠雄建設,real_estate,TW
https://www.huaku.com.tw,華固建設,real_estate,TW
https://www.taidah.com.tw,大華建設,real_estate,TW
https://www.ruentex.com.tw,潤泰建設,real_estate,TW
