url,brandName,industry,country
https://www.skii.com.tw,SK-II台灣,retail,TW
https://www.laneige.com/tw,Laneige台灣,retail,TW
https://www.kiehls.com.tw,Kiehl's台灣,retail,TW
https://www.origins.com.tw,Origins台灣,retail,TW
https://www.clarins.com.tw,克蘭詩台灣,retail,TW
https://www.esteelauder.com.tw,雅詩蘭黛台灣,retail,TW
https://www.lorealparis.com.tw,巴黎萊雅台灣,retail,TW
https://www.maybelline.com.tw,媚比琳台灣,retail,TW
https://www.drskincare.com.tw,DR.WU,retail,TW
https://www.naruko.com.tw,牛爾親研,retail,TW
https://www.heme.com.tw,HEME,retail,TW
https://www.beautylish.com.tw,小三美日,retail,TW
https://www.86shop.com.tw,86小舖,retail,TW
https://www.momo-beauty.com.tw,momo 美妝,retail,TW
https://www.cosmed.com.tw,康是美,retail,TW
