url,brandName,industry,country
https://www.leeandli.com,理律法律事務所,legal,TW
https://www.bakermckenzie.com/zh/locations/asia-pacific/taiwan,國際通商法律事務所,legal,TW
https://www.winklerpartners.com,惇安法律事務所,legal,TW
https://www.legalease.com.tw,法易通法律事務所,legal,TW
https://www.justlaw.com.tw,正道法律事務所,legal,TW
https://www.grandlawfirm.com.tw,廣達法律事務所,legal,TW
https://www.lawplayer.tw,法律白話文運動,legal,TW
https://www.legis.com.tw,立勤法律事務所,legal,TW
https://www.angle.com.tw,元照法律,legal,TW
https://www.eiger.com.tw,群勝法律事務所,legal,TW
