url,brandName,industry,country
https://www.weddingday.com.tw,WeddingDay,professional_services,TW
https://www.weddings.tw,婚禮紀錄,professional_services,TW
https://www.chin-chin.com.tw,晶晶婚紗,professional_services,TW
https://www.loveissweet.com.tw,甜蜜蜜婚禮,professional_services,TW
https://www.goddesswedding.com.tw,女神婚紗,professional_services,TW
https://www.wedding.com.tw,台灣婚紗,professional_services,TW
https://www.verywei.com,VeryWei婚禮,professional_services,TW
https://www.bridear.com.tw,BriDear,professional_services,TW
https://www.sosi.com.tw,SoSi婚紗,professional_services,TW
https://www.jweddingphoto.com,J婚紗攝影,professional_services,TW
