url,brandName,industry,country
https://www.deloitte.com/tw,勤業眾信,professional_services,TW
https://www.pwc.tw,資誠聯合會計師事務所,professional_services,TW
https://www.ey.com/zh_tw,安永台灣,professional_services,TW
https://www.kpmg.com/tw,安侯建業,professional_services,TW
https://www.bakermckenzie.com/zh,國際通商法律事務所,professional_services,TW
https://www.leeandli.com,理律法律事務所,professional_services,TW
https://www.winklerpartners.com,萬國法律事務所,professional_services,TW
https://www.518.com.tw,518熊班,professional_services,TW
https://www.1111.com.tw,1111人力銀行,professional_services,TW
https://www.yourator.co,Yourator,professional_services,TW
https://www.manpower.com.tw,萬寶華人力,professional_services,TW
https://www.adecco.com.tw,藝珂人事,professional_services,TW
https://www.hays.com.tw,瀚納仕,professional_services,TW
https://www.randstad.com.tw,任仕達,professional_services,TW
https://www.cakeresume.com,CakeResume,professional_services,TW
