url,brandName,industry,country
https://www.ntu.edu.tw,國立台灣大學,education,TW
https://www.nthu.edu.tw,國立清華大學,education,TW
https://www.nycu.edu.tw,國立陽明交通大學,education,TW
https://www.ncu.edu.tw,國立中央大學,education,TW
https://www.ncku.edu.tw,國立成功大學,education,TW
https://www.ntnu.edu.tw,國立台灣師範大學,education,TW
https://www.nchu.edu.tw,國立中興大學,education,TW
https://www.ccu.edu.tw,國立中正大學,education,TW
https://www.nccu.edu.tw,國立政治大學,education,TW
https://www.nsysu.edu.tw,國立中山大學,education,TW
https://www.fju.edu.tw,輔仁大學,education,TW
https://www.tku.edu.tw,淡江大學,education,TW
https://www.scu.edu.tw,東吳大學,education,TW
https://www.thu.edu.tw,東海大學,education,TW
https://www.cycu.edu.tw,中原大學,education,TW
